name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,461,688655148,,yes,,,"POLYGON ((104.0187317 35.9549819, 104.0190804 35.9549732, 104.0190764 35.9548678, 104.0187277 35.9548764, 104.0187317 35.9549819))",POINT (104.018904 35.9549248),368.3,3964.1
,462,591366737,,yes,,,"POLYGON ((103.8284907 36.0489157, 103.8287066 36.0489482, 103.8287079 36.0488615, 103.8284934 36.0488615, 103.8284907 36.0489157))",POINT (103.8286079 36.0488974),151.2,1627.5
,463,409744690,,yes,,,"POLYGON ((103.7042306 36.0609348, 103.7044476 36.0608671, 103.7043567 36.0606768, 103.7041397 36.0607445, 103.7042306 36.0609348))",POINT (103.7042936 36.0608058),474.5,5107.8
,464,536381158,,yes,,,"POLYGON ((106.3013318 33.9089992, 106.3012889 33.9092374, 106.3013798 33.9092486, 106.3014227 33.9090105, 106.3013318 33.9089992))",POINT (106.3013558 33.9091239),226.0,2432.4
,465,409757669,,yes,,,"POLYGON ((103.7636442 36.0817763, 103.7641833 36.0818977, 103.7642138 36.0818094, 103.7636747 36.081688, 103.7636442 36.0817763))",POINT (103.763929 36.0817928),512.4,5515.0
,466,863627305,,yes,,,"POLYGON ((103.1978966 36.1805959, 103.1979499 36.1805503, 103.1978577 36.18048, 103.1978045 36.1805255, 103.1978966 36.1805959))",POINT (103.1978772 36.1805379),79.2,852.1
,467,924804029,,yes,,,"POLYGON ((103.8875878 36.05202, 103.8877479 36.051982, 103.8876736 36.0517771, 103.8875135 36.0518151, 103.8875878 36.05202))",POINT (103.8876307 36.0518985),356.4,3835.9
,468,488799812,,commercial,,,"POLYGON ((105.6651159 34.8613738, 105.6655514 34.861379, 105.665553 34.8612607, 105.6651174 34.8612477, 105.6651159 34.8613738))",POINT (105.6653321 34.8613152),539.8,5810.2
,469,415379191,,yes,,,"POLYGON ((103.8062149 36.0614482, 103.8061242 36.0614691, 103.8062262 36.0617575, 103.8063168 36.0617365, 103.8062149 36.0614482))",POINT (103.8062205 36.0616028),282.1,3036.8
,470,847213692,,yes,,,"POLYGON ((105.8925699 34.5768025, 105.8929883 34.5767098, 105.8929397 34.5765613, 105.8928537 34.5765803, 105.8928811 34.576664, 105.8925487 34.5767377, 105.8925699 34.5768025))",POINT (105.8927983 34.5767004),373.6,4021.9
,471,569403179,,yes,,,"POLYGON ((101.6901196 33.771378, 101.6901289 33.7713101, 101.6903072 33.7713269, 101.6902979 33.7713948, 101.6901196 33.771378))",POINT (101.6902134 33.7713524),125.6,1351.4
,472,945213634,,yes,,,"POLYGON ((103.8319883 36.0909765, 103.8325998 36.0909743, 103.8325992 36.0908676, 103.8319877 36.0908698, 103.8319883 36.0909765))",POINT (103.8322938 36.0909221),650.2,6998.9
,473,954746020,,yes,,,"POLYGON ((107.3600775 35.3366564, 107.3601301 35.3365282, 107.3596215 35.3363894, 107.359569 35.3365176, 107.3600775 35.3366564))",POINT (107.3598495 35.3365229),734.3,7904.2
,474,852721253,,yes,,,"POLYGON ((103.7557304 36.0589611, 103.7562191 36.0588804, 103.7561864 36.0587508, 103.7556976 36.0588315, 103.7557304 36.0589611))",POINT (103.7559584 36.0588559),657.4,7076.0
,475,952125855,,yes,,,"POLYGON ((105.7709746 34.354793, 105.7710268 34.3548065, 105.7710507 34.3548126, 105.7711311 34.3546, 105.7710551 34.3545804, 105.7709746 34.354793))",POINT (105.7710529 34.3546965),179.9,1936.0
,476,590288177,,yes,,,"POLYGON ((103.6016831 36.1017415, 103.6021867 36.1015734, 103.6021364 36.1014749, 103.6016327 36.101643, 103.6016831 36.1017415))",POINT (103.6019097 36.1016082),580.2,6245.8
,477,591205740,,yes,,,"POLYGON ((103.9541091 36.0329994, 103.9542782 36.0332341, 103.9544102 36.0331719, 103.9542089 36.0328926, 103.9539403 36.0328393, 103.9531517 36.0333013, 103.9532415 36.0334015, 103.9539738 36.0329725, 103.9541091 36.0329994))",POINT (103.9538067 36.0330862),1871.5,20145.0
,478,894695093,,yes,place_of_worship,,"POLYGON ((103.1431809 35.4909966, 103.1433895 35.490986, 103.1433761 35.4908102, 103.1431675 35.4908208, 103.1431809 35.4909966))",POINT (103.1432785 35.4909034),370.5,3988.1
,479,925936818,,yes,,,"POLYGON ((103.8709213 35.4087208, 103.8712254 35.4087116, 103.8712173 35.4085356, 103.8709132 35.4085449, 103.8709213 35.4087208))",POINT (103.8710693 35.4086282),540.0,5812.5
,480,459547301,,yes,,,"POLYGON ((103.8615512 36.0567228, 103.8614711 36.0566528, 103.8618777 36.0563487, 103.8619578 36.0564187, 103.8615512 36.0567228))",POINT (103.8617145 36.0565358),528.8,5692.4
,481,762614172,,yes,,,"POLYGON ((94.65799389999999 40.1374956, 94.6580154 40.1374238, 94.65811189999999 40.1374074, 94.6585438 40.13743, 94.65855449999999 40.137309, 94.65800729999999 40.1372906, 94.6578705 40.1373869, 94.65784910000001 40.1374895, 94.65799389999999 40.1374956))",POINT (94.65819190000001 40.1373732),832.5,8960.6
,482,418585615,,yes,,,"POLYGON ((103.7404414 36.0722401, 103.7409302 36.072157, 103.7408943 36.0720191, 103.7404055 36.0721022, 103.7404414 36.0722401))",POINT (103.7406679 36.0721296),703.9,7576.6
,483,869759478,,yes,,,"POLYGON ((103.7241393 36.1471475, 103.7245329 36.1471329, 103.7245256 36.1470045, 103.724132 36.1470191, 103.7241393 36.1471475))",POINT (103.7243324 36.147076),505.3,5438.9
,484,422391721,,yes,,,"POLYGON ((104.2178853 36.502578, 104.2178178 36.5029334, 104.217972 36.5029523, 104.2180395 36.5025969, 104.2178853 36.502578))",POINT (104.2179286 36.5027651),557.1,5997.0
,485,826266150,,yes,,,"POLYGON ((103.5848593 36.2064535, 103.5848737 36.2058819, 103.584312 36.2058727, 103.5842916 36.2066848, 103.5845896 36.2066897, 103.5848593 36.2064535))",POINT (103.5845688 36.2062588),4232.1,45554.4
,486,407071168,,hangar,,,"POLYGON ((103.5924359 36.1499752, 103.5945651 36.1503995, 103.5948731 36.1499495, 103.5949864 36.1495788, 103.5926965 36.1491226, 103.5924359 36.1499752))",POINT (103.5936907 36.1497673),20256.1,218034.9
,487,422391768,,yes,,,"POLYGON ((104.1741499 36.5222763, 104.1742515 36.5222707, 104.1742081 36.5217537, 104.1741065 36.5217592, 104.1741499 36.5222763))",POINT (104.174179 36.522015),524.6,5647.0
,488,408047451,,yes,,,"POLYGON ((103.6699622 36.1304673, 103.6697846 36.1301776, 103.6696422 36.1302346, 103.6698199 36.1305242, 103.6699622 36.1304673))",POINT (103.6698022 36.1303509),512.5,5516.2
,489,590288099,,yes,,,"POLYGON ((103.6689234 36.0754149, 103.6694357 36.0753065, 103.6693664 36.0750924, 103.6688541 36.0752008, 103.6689234 36.0754149))",POINT (103.6691449 36.0752537),1169.4,12587.6
,490,420545506,,yes,,,"POLYGON ((103.7990185 36.0609175, 103.7990197 36.0608793, 103.7993431 36.0608859, 103.7993378 36.0610557, 103.7995378 36.0610598, 103.7995431 36.06089, 103.8000254 36.0608999, 103.8000298 36.0607608, 103.7988603 36.060737, 103.798856 36.060876, 103.7988885 36.0608767, 103.7988872 36.0609213, 103.7989163 36.0609219, 103.7989113 36.0610817, 103.7990912 36.0610854, 103.7990964 36.0609191, 103.7990185 36.0609175))",POINT (103.7993749 36.0608663),2313.0,24897.0
,491,776182467,,yes,,,"POLYGON ((104.1017407 35.8633132, 104.1021039 35.8634548, 104.1021699 35.8633436, 104.1018067 35.8632021, 104.1017407 35.8633132))",POINT (104.1019553 35.8633284),497.6,5356.5
,492,407488678,,yes,,,"POLYGON ((103.8023907 36.0880451, 103.8018768 36.0873143, 103.801248 36.0876029, 103.8017619 36.0883338, 103.8023907 36.0880451))",POINT (103.8018193 36.087824),6071.1,65348.6
学17,493,464554876,,yes,,,"POLYGON ((104.1521282 35.9457008, 104.1527686 35.9457183, 104.1527723 35.9456304, 104.1521319 35.9456129, 104.1521282 35.9457008))",POINT (104.1524503 35.9456656),563.8,6068.5
,494,921301231,,yes,,,"POLYGON ((103.6021739 36.1087432, 103.6031325 36.108594, 103.6030591 36.108286, 103.6024775 36.1083765, 103.6021005 36.1084352, 103.6021739 36.1087432))",POINT (103.6026165 36.1085146),3056.7,32901.5
,495,952125901,,yes,,,"POLYGON ((105.6963113 34.3711231, 105.6966779 34.3712033, 105.6967029 34.3711253, 105.6963363 34.3710452, 105.6963113 34.3711231))",POINT (105.6965071 34.3711242),311.6,3353.6
,496,779916992,,yes,,,"POLYGON ((107.6326624 35.7485019, 107.6333705 35.7486739, 107.6334308 35.7485102, 107.6327227 35.7483383, 107.6326624 35.7485019))",POINT (107.6330466 35.7485061),1269.0,13659.9
,497,906660453,,yes,,,"POLYGON ((106.6983283 35.5464827, 106.698702 35.5463206, 106.6986702 35.5462721, 106.6982965 35.5464342, 106.6983283 35.5464827))",POINT (106.6984992 35.5463774),234.1,2519.8
,498,857879316,,yes,,,"POLYGON ((103.8084117 36.0498905, 103.8086791 36.0498916, 103.8086799 36.0497712, 103.8084124 36.0497701, 103.8084117 36.0498905))",POINT (103.8085458 36.0498308),321.7,3463.2
,499,883800866,,yes,,,"POLYGON ((103.2581162 36.7351999, 103.2582449 36.7352505, 103.2583924 36.7350098, 103.2582638 36.7349591, 103.2581162 36.7351999))",POINT (103.2582543 36.7351048),379.2,4081.1
,500,933599141,,yes,,,"POLYGON ((106.8627289 35.4691046, 106.8630725 35.4689874, 106.8630159 35.4688774, 106.8626723 35.4689947, 106.8627289 35.4691046))",POINT (106.8628724 35.468991),446.8,4808.9
,501,672094988,,yes,,,"POLYGON ((103.6125514 36.0993543, 103.6126763 36.0996047, 103.612833 36.0995537, 103.6127081 36.0993033, 103.6125514 36.0993543))",POINT (103.6126922 36.099454),456.2,4911.0
,502,436082433,,yes,,,"POLYGON ((103.7402165 36.0936457, 103.7407506 36.0935233, 103.740714 36.0934192, 103.7401799 36.0935415, 103.7402165 36.0936457))",POINT (103.7404652 36.0935324),597.2,6428.3
,503,298800866,,yes,,,"POLYGON ((102.1962963 34.1615813, 102.1962432 34.161172, 102.195266 34.1612589, 102.1953191 34.1616682, 102.1962963 34.1615813))",POINT (102.1957812 34.1614201),4136.9,44529.0
,504,504717697,,yes,,,"POLYGON ((103.6311364 36.0902569, 103.6319758 36.0899694, 103.6319277 36.0898776, 103.6310883 36.0901651, 103.6311364 36.0902569))",POINT (103.631532 36.0900673),902.1,9710.3
,505,921301218,,yes,,,"POLYGON ((103.6085066 36.1078829, 103.6088756 36.1078217, 103.6087534 36.1073412, 103.6083844 36.1074024, 103.6085066 36.1078829))",POINT (103.60863 36.1076121),1843.5,19843.5
,506,536122542,,yes,,,"POLYGON ((107.6061326 35.8394249, 107.6067442 35.8405077, 107.6072459 35.8403215, 107.6066344 35.8392387, 107.6061326 35.8394249))",POINT (107.6066893 35.8398732),6600.5,71047.3
,507,715052384,,yes,,,"POLYGON ((107.7476031 35.8990496, 107.7477001 35.8990649, 107.7477828 35.8987215, 107.7476857 35.8987062, 107.7476031 35.8990496))",POINT (107.7476929 35.8988855),347.5,3740.9
,508,424806162,,yes,,,"POLYGON ((105.6473416 34.6969607, 105.6476801 34.6969626, 105.6476819 34.6967319, 105.6471711 34.6967291, 105.6471709 34.6967592, 105.6468713 34.6967575, 105.6468644 34.6976063, 105.6473363 34.6976089, 105.6473416 34.6969607))",POINT (105.6471713 34.6971241),4916.8,52923.9
,509,915128819,,yes,,,"POLYGON ((104.6866608 36.5585497, 104.6871972 36.5586337, 104.6872121 36.5585726, 104.6866756 36.5584886, 104.6866608 36.5585497))",POINT (104.6869364 36.5585612),336.8,3625.7
,510,410882356,,yes,,,"POLYGON ((103.7638253 36.0672761, 103.7638653 36.067433, 103.7646057 36.0673096, 103.7645657 36.0671527, 103.7638253 36.0672761))",POINT (103.7642155 36.0672929),1208.5,13008.4
,511,886540584,,yes,,,"POLYGON ((103.6764604 36.4988605, 103.6776111 36.4988605, 103.6776111 36.498412, 103.6764604 36.498412, 103.6764604 36.4988605))",POINT (103.6770357 36.4986362),5129.3,55211.2
,512,409809012,,,parking,,"POLYGON ((105.9130373 34.4705973, 105.911792 34.469643, 105.9115346 34.4698712, 105.91278 34.4708255, 105.9130373 34.4705973))",POINT (105.912286 34.4702342),5401.6,58141.9
,513,449719450,,yes,,,"POLYGON ((103.716322 36.0997001, 103.7156914 36.0998047, 103.7157322 36.0999653, 103.7163628 36.0998608, 103.716322 36.0997001))",POINT (103.7160271 36.0998327),1052.9,11333.5
,514,858161680,,yes,,,"POLYGON ((103.7350666 36.0748967, 103.7351646 36.0748805, 103.7351015 36.0746323, 103.7350035 36.0746485, 103.7350666 36.0748967))",POINT (103.735084 36.0747645),252.3,2715.3
,515,921508896,,yes,,,"POLYGON ((103.8858685 36.027295, 103.886554 36.0274409, 103.8865873 36.0273384, 103.8859018 36.0271925, 103.8858685 36.027295))",POINT (103.8862279 36.0273167),751.4,8088.5
,516,814676359,,,school,,"POLYGON ((104.6140319 36.5592219, 104.6129161 36.5595796, 104.612546 36.5589289, 104.613297 36.5586747, 104.6132111 36.5586014, 104.6134472 36.5584808, 104.6136403 36.5584894, 104.6140319 36.5592219))",POINT (104.6133006 36.5590428),9168.5,98688.9
,517,716709516,,yes,,,"POLYGON ((103.8661596 36.031566, 103.8662759 36.0315393, 103.8663878 36.0315136, 103.8662133 36.0310173, 103.8659851 36.0310697, 103.8661596 36.031566))",POINT (103.8661865 36.0312917),1226.3,13199.7
,518,916183476,,yes,,,"POLYGON ((103.7085074 36.0911304, 103.7086851 36.091131, 103.7086856 36.0910437, 103.7086863 36.0909115, 103.7086871 36.0907663, 103.7085094 36.0907656, 103.7085074 36.0911304))",POINT (103.7085972 36.0909483),646.4,6957.8
,519,735351739,,yes,,,"POLYGON ((103.9659137 35.9963084, 103.9654033 35.9964397, 103.9654711 35.9966122, 103.9659815 35.9964809, 103.9659137 35.9963084))",POINT (103.9656924 35.9964603),967.7,10415.8
,520,407508758,,yes,,,"POLYGON ((103.8882544 36.0625617, 103.8879915 36.0618071, 103.8876974 36.0619922, 103.8879221 36.0626373, 103.8882544 36.0625617))",POINT (103.8879704 36.0622479),2504.2,26954.6
,521,925937394,,yes,,,"POLYGON ((103.8752952 35.3877642, 103.875629 35.3877395, 103.8756117 35.3875849, 103.875278 35.3876096, 103.8752952 35.3877642))",POINT (103.8754535 35.3876746),522.6,5625.3
,522,921690664,,,school,,"POLYGON ((104.1741174 35.9468265, 104.1750938 35.9463053, 104.1741657 35.9448982, 104.1732109 35.945263, 104.1741174 35.9468265))",POINT (104.1741481 35.9458379),18421.5,198287.7
,523,945578304,,yes,,,"POLYGON ((102.6337378 34.0944058, 102.6337684 34.094393, 102.6337613 34.0943663, 102.6337289 34.094371, 102.6337378 34.0944058))",POINT (102.6337484 34.0943842),10.6,113.6
,524,909107338,,yes,,,"POLYGON ((105.9727529 34.5578375, 105.9727304 34.5578453, 105.9727626 34.5579083, 105.9728296 34.5578851, 105.9729003 34.5577264, 105.9728842 34.5576949, 105.9728432 34.5577091, 105.9728041 34.5577227, 105.9727529 34.5578375))",POINT (105.972818 34.5578018),185.2,1993.4
,525,419919387,,yes,,,"POLYGON ((104.1516238 36.5456201, 104.1521764 36.5456287, 104.1521786 36.5455362, 104.1516261 36.5455276, 104.1516238 36.5456201))",POINT (104.1519012 36.5455782),510.0,5490.1
,526,866378496,,yes,,,"POLYGON ((103.0390165 35.481073, 103.038918 35.481005, 103.0382345 35.4809159, 103.0381553 35.4809056, 103.0380732 35.4809305, 103.0382207 35.4812428, 103.0383672 35.4811969, 103.0383093 35.4810744, 103.0388525 35.4811451, 103.0389439 35.4814727, 103.0391166 35.4814416, 103.0390165 35.481073))",POINT (103.0386278 35.4811163),2165.3,23307.1
,527,449761575,,yes,,,"POLYGON ((103.6215855 36.1045928, 103.6214109 36.1046223, 103.6214487 36.1047684, 103.6216233 36.1047389, 103.6215855 36.1045928))",POINT (103.6215171 36.1046806),265.3,2855.4
,528,835326050,,yes,,,"POLYGON ((103.3013535 35.9649231, 103.3007875 35.9651446, 103.3008457 35.965242, 103.3014116 35.9650205, 103.3013535 35.9649231))",POINT (103.3010996 35.9650826),680.1,7320.7
,529,155588323,,yes,,,"POLYGON ((103.8891034 36.054398, 103.887936 36.0546629, 103.8881039 36.0551466, 103.8882314 36.0551177, 103.8882698 36.0552283, 103.8893097 36.0549923, 103.8891034 36.054398))",POINT (103.8886319 36.0548201),7326.9,78865.7
,530,711669720,,yes,,,"POLYGON ((107.8657865 36.0206353, 107.8661441 36.0203543, 107.8660333 36.0202621, 107.8656758 36.0205431, 107.8657865 36.0206353))",POINT (107.8659099 36.0204487),644.3,6935.1
,531,844591636,,yes,,,"POLYGON ((103.7789729 35.5993055, 103.7787531 35.5998185, 103.7790334 35.5998979, 103.7792532 35.5993849, 103.7789729 35.5993055))",POINT (103.7790031 35.5996017),1618.9,17425.7
,532,326352932,,monastery,,,"POLYGON ((103.3686457 33.8607013, 103.3683428 33.8606944, 103.3683352 33.8609261, 103.3686381 33.8609329, 103.3686457 33.8607013))",POINT (103.3684904 33.8608137),719.9,7748.4
,533,458471377,,yes,,,"POLYGON ((105.1290237 35.8442329, 105.1290841 35.8442329, 105.1290841 35.8442003, 105.1290237 35.8442003, 105.1290237 35.8442329))",POINT (105.1290539 35.8442166),19.6,211.2
,534,504717745,,yes,,,"POLYGON ((103.6423588 36.0896175, 103.6425932 36.0895422, 103.6425492 36.0894528, 103.6423148 36.089528, 103.6423588 36.0896175))",POINT (103.642454 36.0895351),241.5,2599.5
,535,863627206,,yes,,,"POLYGON ((103.191053 36.184615, 103.1913023 36.1845356, 103.1912702 36.18447, 103.1910209 36.1845494, 103.191053 36.184615))",POINT (103.1911616 36.1845425),189.7,2042.0
,536,741210911,,yes,,,"POLYGON ((104.85818 36.7262573, 104.858563 36.7263837, 104.8586279 36.7262573, 104.8582449 36.7261309, 104.85818 36.7262573))",POINT (104.8584039 36.7262573),561.8,6046.8
,537,409219536,,yes,,,"POLYGON ((103.5993576 36.3872774, 103.5992951 36.3873843, 103.6000354 36.387665, 103.6000979 36.3875581, 103.5993576 36.3872774))",POINT (103.5996965 36.3874712),962.9,10364.4
,538,504087713,,storage_tank,,,"POLYGON ((103.6399951 36.1114698, 103.6399961 36.1114904, 103.6399873 36.1115098, 103.63997 36.111525, 103.6399468 36.1115337, 103.6399213 36.1115345, 103.6398972 36.1115274, 103.6398784 36.1115134, 103.6398677 36.1114947, 103.6398666 36.111474, 103.6398754 36.1114546, 103.6398928 36.1114394, 103.639916 36.1114307, 103.6399415 36.1114299, 103.6399655 36.111437, 103.6399843 36.111451, 103.6399951 36.1114698))",POINT (103.6399314 36.1114822),106.0,1141.1
,539,363937990,,yes,,,"POLYGON ((103.6339366 36.4862848, 103.6339384 36.4861192, 103.6331646 36.4861138, 103.6331628 36.4862795, 103.6339366 36.4862848))",POINT (103.6335506 36.4861993),1271.7,13688.3
,540,411989777,,yes,,,"POLYGON ((103.8688002 36.053526, 103.8694386 36.053114, 103.8692639 36.052937, 103.8690752 36.0530588, 103.8691558 36.0531405, 103.8690291 36.0532223, 103.86895 36.0531422, 103.8687748 36.0532552, 103.868854 36.0533353, 103.8687062 36.0534307, 103.8688002 36.053526))",POINT (103.8690694 36.0532272),1476.9,15897.6
,541,948577018,,residential,,,"POLYGON ((102.6344713 34.0877656, 102.6344588 34.0877103, 102.6345023 34.087699, 102.6345184 34.0877562, 102.6344713 34.0877656))",POINT (102.634488 34.087733),27.5,295.7
,542,493701680,,yes,,,"POLYGON ((103.945722 36.3314841, 103.9457534 36.3313666, 103.9452545 36.3312801, 103.9452231 36.3313977, 103.945722 36.3314841))",POINT (103.9454882 36.3313821),611.4,6580.8
,543,557785564,,yes,,,"POLYGON ((104.0205985 34.4368388, 104.0213388 34.4370932, 104.0213925 34.436987, 104.0206522 34.4367326, 104.0205985 34.4368388))",POINT (104.0209955 34.4369129),933.8,10051.1
,544,849469521,,yes,,,"POLYGON ((107.6007682 35.7529469, 107.6012564 35.7530993, 107.6012865 35.7530357, 107.6007983 35.7528833, 107.6007682 35.7529469))",POINT (107.6010274 35.7529913),357.4,3847.0
,545,637580007,,yes,,,"POLYGON ((102.7910801 35.2209882, 102.7908813 35.2209089, 102.7907325 35.2211579, 102.7909313 35.2212371, 102.7910801 35.2209882))",POINT (102.7909063 35.221073),617.9,6651.1
,546,906660644,,yes,,,"POLYGON ((106.6971776 35.5410888, 106.6975137 35.5409179, 106.6974471 35.5408313, 106.6971111 35.5410022, 106.6971776 35.5410888))",POINT (106.6973124 35.54096),407.5,4386.5
,547,780169697,,yes,,,"POLYGON ((107.6419991 35.7501498, 107.6419736 35.7502241, 107.642203 35.750276, 107.6422285 35.7502017, 107.6419991 35.7501498))",POINT (107.6421011 35.7502129),184.9,1990.5
,548,779916666,,yes,,,"POLYGON ((107.6380295 35.7444137, 107.6380758 35.7444227, 107.6381113 35.7443027, 107.6380649 35.7442937, 107.6380295 35.7444137))",POINT (107.6380704 35.7443582),58.6,630.3
,549,792231112,,yes,,,"POLYGON ((104.4801843 33.6963447, 104.4803471 33.6962443, 104.4801065 33.6959743, 104.4799437 33.6960747, 104.4801843 33.6963447))",POINT (104.4801454 33.6961595),700.4,7538.7
,550,411258407,,yes,,,"POLYGON ((103.1729879 37.0850636, 103.1732556 37.0850636, 103.1732556 37.0849931, 103.1731919 37.0849931, 103.1731919 37.0849649, 103.1729643 37.0849649, 103.1729643 37.0850034, 103.1729879 37.0850034, 103.1729879 37.0850636))",POINT (103.1731094 37.0850157),251.8,2710.3
,551,700358788,,yes,,,"POLYGON ((103.9922503 35.9952255, 103.9924217 35.9951468, 103.9921159 35.9947107, 103.9919445 35.9947893, 103.9922503 35.9952255))",POINT (103.9921831 35.9949681),988.1,10635.5
,552,410882348,,yes,,,"POLYGON ((103.7755629 36.0667565, 103.7757853 36.0667195, 103.7756744 36.066285, 103.7754521 36.0663221, 103.7755629 36.0667565))",POINT (103.7756187 36.0665208),1004.9,10816.8
,553,948586416,,residential,,,"POLYGON ((102.6316312 34.0889892, 102.631527 34.0889305, 102.6315756 34.0888707, 102.6316798 34.0889328, 102.6316312 34.0889892))",POINT (102.6316031 34.0889305),92.1,991.2
,554,779916507,,yes,,,"POLYGON ((107.6211905 35.7445269, 107.6209854 35.7463322, 107.621134 35.7463433, 107.6213391 35.744538, 107.6211905 35.7445269))",POINT (107.6211622 35.7454351),2720.0,29277.9
,555,847213743,,yes,,,"POLYGON ((105.8874348 34.5703315, 105.8874561 34.5704393, 105.8881575 34.5703455, 105.8881362 34.5702377, 105.8874348 34.5703315))",POINT (105.8877961 34.5703385),789.6,8499.6
,556,893630229,,roof,fuel,,"POLYGON ((102.6942614 37.8033135, 102.6944461 37.8031699, 102.6945294 37.8032368, 102.6944918 37.803266, 102.6947904 37.8035058, 102.6946849 37.8035878, 102.6943984 37.8033578, 102.6943568 37.8033901, 102.6942614 37.8033135))",POINT (102.6945234 37.803377),732.0,7879.6
,557,454669385,,,school,,"POLYGON ((105.065648 35.0026045, 105.0656214 35.0034559, 105.06561 35.0041146, 105.0659704 35.0041612, 105.0664142 35.0041643, 105.0663838 35.0026946, 105.0664369 35.0025952, 105.0660462 35.0025144, 105.0660121 35.0025703, 105.0659324 35.0026201, 105.0657049 35.0025828, 105.065648 35.0026045))",POINT (105.0660172 35.0033729),12340.5,132832.0
,558,927832184,,yes,,,"POLYGON ((105.6837861 34.5780947, 105.6844049 34.5781024, 105.6844074 34.5779677, 105.6837886 34.57796, 105.6837861 34.5780947))",POINT (105.6840968 34.5780312),847.2,9119.4
,559,733714800,,yes,,,"POLYGON ((104.0030971 36.1582036, 104.0032995 36.1581465, 104.0032767 36.1580939, 104.0033726 36.1580669, 104.0033244 36.1579556, 104.0030262 36.1580398, 104.0030971 36.1582036))",POINT (104.0031964 36.1580765),490.2,5276.7
,560,762694652,,yes,,,"POLYGON ((94.5690304 40.1118302, 94.5691819 40.111758, 94.568911 40.1114257, 94.5687595 40.1114979, 94.5690304 40.1118302))",POINT (94.56897069999999 40.1116279),674.9,7264.6
,561,847491077,,,school,,"POLYGON ((105.7090986 34.5759871, 105.7102561 34.575896, 105.7102722 34.5748226, 105.709147 34.5748057, 105.7090986 34.5759871))",POINT (105.7096844 34.5753806),13076.6,140755.7
,562,884483693,,yes,,,"POLYGON ((103.430762 36.2741695, 103.430907 36.2742034, 103.4311323 36.2735763, 103.4309873 36.2735424, 103.430762 36.2741695))",POINT (103.4309472 36.2738729),979.4,10541.7
,563,905783066,,yes,,,"POLYGON ((104.8736081 37.0322398, 104.8734862 37.0322527, 104.8735437 37.0325974, 104.8736655 37.0325844, 104.8736081 37.0322398))",POINT (104.8735759 37.0324186),419.9,4519.5
,564,715019776,,yes,,,"POLYGON ((107.8411719 35.9803634, 107.8413589 35.9804063, 107.8413838 35.9803352, 107.8411968 35.9802923, 107.8411719 35.9803634))",POINT (107.8412779 35.9803493),143.6,1546.1
,565,738368967,,yes,,,"POLYGON ((105.8776581 34.5669556, 105.8777023 34.5670863, 105.8779379 34.5670323, 105.8779585 34.5670931, 105.8782342 34.5670298, 105.8782235 34.5669981, 105.8784149 34.5669542, 105.8783609 34.5667944, 105.8776581 34.5669556))",POINT (105.8780534 34.5669547),1250.2,13457.5
,566,779916420,,yes,,,"POLYGON ((107.6172316 35.7456001, 107.6179658 35.7457889, 107.6180658 35.7455326, 107.6173316 35.7453439, 107.6172316 35.7456001))",POINT (107.6176487 35.7455664),2078.7,22374.8
,567,527939959,,yes,,,"POLYGON ((100.4759493 38.9292552, 100.4767835 38.9292979, 100.4767977 38.9291301, 100.4759636 38.9290873, 100.4759493 38.9292552))",POINT (100.4763735 38.9291926),1356.7,14603.4
,568,782059844,,yes,,,"POLYGON ((105.7512321 34.6191308, 105.7511039 34.6185686, 105.7512097 34.6185523, 105.7513377 34.6191145, 105.7512321 34.6191308))",POINT (105.7512208 34.6188415),624.3,6720.3
,569,862756192,,yes,,,"POLYGON ((106.0862401 33.7594928, 106.0864934 33.7596619, 106.086562 33.7595909, 106.0863087 33.7594218, 106.0862401 33.7594928))",POINT (106.086401 33.7595419),304.2,3273.8
,570,431363741,,yes,,,"POLYGON ((104.5381824 36.5025965, 104.5382622 36.5026359, 104.5384506 36.5023895, 104.5383709 36.5023501, 104.5381824 36.5025965))",POINT (104.5383165 36.502493),268.6,2891.5
,571,852721270,,yes,,,"POLYGON ((103.7573183 36.0580201, 103.7574639 36.0579945, 103.757439 36.0579019, 103.7572933 36.0579275, 103.7573183 36.0580201))",POINT (103.7573786 36.057961),141.6,1524.2
,572,883801122,,yes,,,"POLYGON ((103.2561255 36.733058, 103.2566405 36.733295, 103.2567188 36.7331857, 103.2562039 36.7329487, 103.2561255 36.733058))",POINT (103.2564222 36.7331218),740.4,7969.4
,573,728001588,,yes,,,"POLYGON ((104.6716055 36.5594891, 104.6720507 36.5599648, 104.6721393 36.5599113, 104.6716941 36.5594356, 104.6716055 36.5594891))",POINT (104.6718724 36.5597002),657.1,7072.4
,574,407508762,,yes,,,"POLYGON ((103.8886728 36.062475, 103.8883455 36.0615686, 103.888053 36.061767, 103.8883372 36.0625541, 103.8886728 36.062475))",POINT (103.8883558 36.0620896),3078.5,33136.2
,575,699062092,,yes,,,"POLYGON ((103.8508657 36.0508121, 103.8514772 36.0506864, 103.8514397 36.0505673, 103.8508282 36.0506931, 103.8508657 36.0508121))",POINT (103.8511527 36.0506897),773.6,8327.0
